name,category,latitude,longitude,distance_from_center_km
,amenity,55.6743633,12.5771024,0.29005794292365394
,amenity,55.6745515,12.5768776,0.3151601686065184
,amenity,55.673416,12.5771874,0.19831944482664735
,amenity,55.6752327,12.5760912,0.4053751600055103
,amenity,55.6740735,12.5774739,0.2507832903449635
,amenity,55.6734675,12.5773282,0.19739684055271606
,amenity,55.6743738,12.5770859,0.2915706220538153
,amenity,55.667716,12.5768095,0.5042358768576362
,amenity,55.6685956,12.5779749,0.39108854198495235
BLOX ALIVE,tourism,55.6706813,12.5811769,0.19628555314373003
,amenity,55.6706484,12.5811363,0.19752942768815396
,amenity,55.6706277,12.581099,0.19790981778491837
,amenity,55.6706069,12.5810692,0.1986335315157901
,amenity,55.6697303,12.5794509,0.25773099536238997
,amenity,55.6689868,12.5821818,0.3886218555263946
,amenity,55.6690153,12.5820299,0.3812771585082905
,amenity,55.6714094,12.5841356,0.3190081370989368
,amenity,55.6678906,12.5737581,0.57471845456644
,amenity,55.6676983,12.5794874,0.4838041820783267
,amenity,55.6677104,12.5795011,0.48249222417440546
Altinget,amenity,55.673836,12.576292,0.2705752517303574
Ubbes Vinhandel,shop,55.6746149,12.5763935,0.33632350911554376
Kaffedrønet,shop,55.670444,12.586901,0.5167149007429346
Mini Marked,shop,55.6703881,12.5859332,0.46245386893904716
Copenhagen Marriott Shoppen,shop,55.6687619,12.5740564,0.48743180476488773
Bravissimo,amenity,55.668802,12.579718,0.3620878968602173
Simply Wine,shop,55.6688252,12.5796955,0.35938783335160496
Elite Købmand,shop,55.6762859,12.5713793,0.6818472692547397
Bazar Isen,amenity,55.6735271,12.5712535,0.5260767560172384
,amenity,55.6741875,12.5713237,0.549641608263802
,amenity,55.6741641,12.571376,0.5455463388076391
Damindra,amenity,55.6762609,12.57426,0.563031296280135
Danske Sprogforskere,tourism,55.6732573,12.5736695,0.37283505644493964
Frisør Gabriela,shop,55.6688872,12.5807178,0.3639975497162573
Talerstol,tourism,55.6756773,12.5713294,0.6391804579683823
Danhostel Copenhagen City Morgenmadsbuffet,amenity,55.6710017,12.5765664,0.20156761540009863
La Bonita,amenity,55.6750582,12.5722086,0.553019463936599
,amenity,55.6742097,12.5748298,0.36550102513264665
,amenity,55.6757183,12.5714087,0.6382464808847168
,amenity,55.6757292,12.5713794,0.6404391292500446
,amenity,55.675743,12.5714055,0.6401681432510065
,amenity,55.6757324,12.5714341,0.6380315871824287
Siddende Løve,tourism,55.6728497,12.5729929,0.40019716748814044
,amenity,55.6757016,12.5826744,0.4628237124439327
Islands Brygge Cykler,shop,55.6676584,12.5782733,0.4912834204502065
,amenity,55.6744168,12.5811685,0.2923876536641524
,leisure,55.6710589,12.5784454,0.11890879620026952
Carl Nielsen,historic,55.6732462,12.5782464,0.1467833416468496
Anne Marie Carl Nielsen,historic,55.6732492,12.5782434,0.14716516134914978
Herman Wilhelm Bissen,historic,55.6732818,12.5782042,0.1514844409642263
,amenity,55.6725484,12.5789875,0.05796651855521344
,amenity,55.6744807,12.572645,0.4933505555972981
,amenity,55.675199,12.5866689,0.5874317721764337
,amenity,55.6721646,12.5718925,0.4593727908236985
,amenity,55.6721922,12.5718234,0.46382017901725864
,amenity,55.6721837,12.571812,0.46450359717408296
,amenity,55.6721754,12.5717969,0.4654224426866096
,amenity,55.6721464,12.5718678,0.460870030419818
,amenity,55.6721565,12.571882,0.46000699740992407
,tourism,55.6722825,12.5719581,0.45583369514042177
Fatamorgana,tourism,55.6734403,12.5715096,0.5077581454000534
,amenity,55.6749584,12.5809784,0.34379987645555
,amenity,55.674974,12.5810237,0.3463803591703071
,amenity,55.6749892,12.5810666,0.3488806518675826
,amenity,55.6749199,12.5808718,0.337590563754435
,amenity,55.674902,12.5808299,0.33487708028150426
,amenity,55.6748883,12.5807973,0.3327973447213253
,amenity,55.6746869,12.5804735,0.30550398848313737
,amenity,55.6746686,12.5804898,0.3038139158883295
,amenity,55.6750379,12.5815958,0.3664396210285419
,amenity,55.6749604,12.5816954,0.3612890944675482
,amenity,55.6748806,12.581784,0.3558380052847208
,amenity,55.6746744,12.5816652,0.3320322858938052
,amenity,55.6746515,12.5816798,0.330217472083992
,amenity,55.6746249,12.5816759,0.3274961462324526
,amenity,55.6744252,12.5811221,0.29200683803134514
,amenity,55.6744441,12.580752,0.28508037838234823
,amenity,55.6744197,12.5807785,0.283116110738746
,amenity,55.6745837,12.5809509,0.3040512234176443
,amenity,55.6746126,12.5809761,0.3076254896393221
,amenity,55.6741927,12.5810285,0.2660745872177582
,amenity,55.6741723,12.581051,0.2646542863186039
,amenity,55.6748033,12.5815025,0.3402715388378443
,amenity,55.6747918,12.5815479,0.3403498682458893
,amenity,55.6747591,12.5815634,0.33750731195395905
,amenity,55.6747331,12.5819572,0.34667091634737657
,amenity,55.674659,12.582041,0.34229538140739996
,amenity,55.6745865,12.5821268,0.3383647528579149
,amenity,55.6732476,12.5735046,0.3821387250455204
,leisure,55.6729194,12.5762755,0.20785868108484545
,leisure,55.6729391,12.5761267,0.21716530595227507
,leisure,55.6730599,12.5759118,0.23543128319848508
,leisure,55.6730616,12.5759831,0.23160378475436028
,leisure,55.6731808,12.5757472,0.25108573920908567
,tourism,55.672026,12.5721372,0.443772154739809
,amenity,55.6728492,12.5764366,0.19524811767998396
,amenity,55.6728606,12.576413,0.19715147466249744
Espresso House Scandic Spectrum,amenity,55.669141,12.572862,0.5125996722778499
Shop Spectrum,shop,55.6695418,12.5736676,0.4451289586529467
Bronx Burger,amenity,55.676098,12.5746729,0.5337115724438686
Red Dante – Fuck Q-parks p-kælder,tourism,55.6736604,12.5736579,0.3920286142633898
Café Spirrevippen,amenity,55.6742884,12.5725878,0.4849718590164008
Nationalmuseets Museumsbutik,shop,55.674962,12.5760334,0.3811115797781203
Viet Restaurant - Bubble Tea & Bingsu,shop,55.6742339,12.573179,0.45019689145568786
Magstræde 16 og 18,amenity,55.6763328,12.5751126,0.5423929979687787
,amenity,55.672616,12.5788774,0.06702652156732578
Husets Biograf,amenity,55.6764227,12.574728,0.5629010940857004
,amenity,55.6731465,12.5850535,0.3889282147658366
,amenity,55.6730656,12.5849156,0.37789111865664315
,amenity,55.6696206,12.5868264,0.550872138829294
,amenity,55.6695669,12.5867929,0.5519932695266571
Vital Foods,amenity,55.6763552,12.5737138,0.5911690388578839
,amenity,55.6701849,12.5742032,0.37568814036317244
,amenity,55.6701542,12.5743172,0.3716389319580832
,amenity,55.6700937,12.5742998,0.37638119512160206
,amenity,55.670082,12.5744252,0.37072313575407784
,amenity,55.6700351,12.5744876,0.3706767676769169
,amenity,55.6699822,12.5745231,0.3724905326548178
,amenity,55.6698646,12.5745841,0.37773306396929296
,amenity,55.6698774,12.5746123,0.3754576406429963
Carambar,amenity,55.6751234,12.5721095,0.5623853332245943
Polititorvets Arrest,amenity,55.6706874,12.5725731,0.4427661278283686
,leisure,55.668927,12.5753292,0.42329767372097715
,leisure,55.6714386,12.5861201,0.44115902373060795
,leisure,55.6712115,12.5865348,0.47126080289634453
,amenity,55.6734489,12.5751671,0.2977569394751644
GLS Pakkeshop Islands Brygge,amenity,55.6690468,12.579963,0.33683539224049147
,amenity,55.6689097,12.572059,0.568189684171049
,amenity,55.6763125,12.5730774,0.6116624847227388
,amenity,55.6747532,12.5746034,0.4177298696584715
,amenity,55.6750018,12.5713509,0.5932721805752504
Formverk,shop,55.6683427,12.5799996,0.4148366050581887
,amenity,55.6759434,12.5755143,0.4922445378323993
,amenity,55.6730191,12.5819453,0.2047507507628859
,amenity,55.6731067,12.5723488,0.44651748440683225
,amenity,55.6730661,12.5724353,0.4400789582663994
,amenity,55.6728424,12.5728826,0.40678291773109654
,amenity,55.6728855,12.5727966,0.4131297991760116
,amenity,55.6716957,12.5718279,0.464820290565164
,amenity,55.6717879,12.5719716,0.45506003497131503
,amenity,55.6718309,12.5719921,0.45350085581426125
,amenity,55.672143,12.571401,0.49022311673696306
,amenity,55.6721552,12.5713743,0.491935936996647
,amenity,55.6721774,12.5713303,0.49477332203777913
,amenity,55.6722078,12.5712694,0.4987180904607785
,amenity,55.6679646,12.5781032,0.45891836545688847
,amenity,55.6685534,12.5788044,0.3889969612090575
,amenity,55.6687202,12.5791114,0.36970150208537894
,amenity,55.6682042,12.5777598,0.4364965849452404
Bryggen11,amenity,55.6680927,12.5786615,0.4407882556264891
,amenity,55.6762741,12.5734204,0.5949361023042542
,amenity,55.6696379,12.5816716,0.30973188083106346
,amenity,55.6697324,12.5843807,0.4155779746437938
,amenity,55.6696226,12.5844075,0.4245491702911526
,amenity,55.669473,12.5844154,0.43567638853771795
,amenity,55.6694508,12.5844194,0.43749139623245054
,amenity,55.6692813,12.5846271,0.45979211431110917
,amenity,55.6690883,12.5849285,0.48827130427519233
,amenity,55.6689791,12.5857564,0.5356140147263716
,amenity,55.668987,12.5857991,0.5371321497309984
,amenity,55.6689977,12.5858293,0.537853513312197
,amenity,55.6690535,12.5860533,0.5450599447640891
,amenity,55.6690606,12.5860831,0.546066110683341
,amenity,55.6692893,12.5865628,0.5559082679830076
,amenity,55.6694408,12.5866862,0.5533975659221401
,amenity,55.6695168,12.5867412,0.5519949665960555
,amenity,55.6696836,12.5868825,0.5505761211028436
Mama Esma's,amenity,55.6686646,12.5794569,0.3762333339946751
,amenity,55.6712157,12.5763828,0.19908163768629453
,amenity,55.6715955,12.5756566,0.22778284019657558
Manelleh,shop,55.6690898,12.5806786,0.34160898465087625
,amenity,55.6716047,12.5747486,0.2836419271359071
,amenity,55.6710671,12.5729319,0.4084126912132975
,amenity,55.6718113,12.5725198,0.4204721896308123
Mona Lisa Thai Massage,shop,55.6715832,12.5746534,0.2899562804779358
,amenity,55.671879,12.5725246,0.4197800231004159
,amenity,55.6709844,12.5741094,0.34062051125680864
,amenity,55.6715483,12.5718858,0.46284562850378635
Lido cph,amenity,55.6722952,12.577013,0.13988726281286049
Dhaba Indian kitchen København,amenity,55.6728729,12.5744331,0.31332721407500663
,leisure,55.6729008,12.5845119,0.34827441508738166
,tourism,55.6730536,12.5801293,0.1273367358467352
,amenity,55.6764692,12.5764956,0.521403114811081
,tourism,55.6730987,12.5802545,0.1355199831965236
,tourism,55.6730673,12.5801711,0.1299184889142766
,amenity,55.6764931,12.5765488,0.5228466910075596
,tourism,55.673125,12.5803057,0.1396641153245054
,amenity,55.676431,12.576448,0.5183720659822477
,amenity,55.6751114,12.5762267,0.3894357230257834
,amenity,55.6742533,12.5870272,0.5512168724223874
,amenity,55.6720965,12.5838731,0.29472054937584025
,amenity,55.6720802,12.58391,0.2970092957909153
,amenity,55.6711742,12.57827,0.11249132142095407
,amenity,55.6710731,12.5781247,0.12686393368121374
,amenity,55.6710797,12.5781445,0.12558355453136053
,amenity,55.6708615,12.5780897,0.14840631226428433
,amenity,55.6708635,12.5780769,0.14858735183934232
,amenity,55.670455,12.5771003,0.2201153977113909
,amenity,55.6703825,12.5769687,0.23154248447463333
Boutique Emilia,amenity,55.6759052,12.5749447,0.5064457479180747
Fred's,amenity,55.6762534,12.5730024,0.6095630850463915
Original Coffee Vandkunsten,amenity,55.6763041,12.5744318,0.5612115966378414
Severin,amenity,55.6760146,12.5753174,0.5051140321873645
Himitsu,amenity,55.6764338,12.5747092,0.5645623033560141
The Black Diamond Café,amenity,55.6731451,12.5823016,0.231195990931818
,leisure,55.6730844,12.5823558,0.23061215808551516
Mar-k Waterside,amenity,55.670626,12.5807653,0.18607759846402147
Bryggen 11 Is og café,amenity,55.6681594,12.578809,0.43277032935763116
Nordbo bar,amenity,55.6695583,12.5737655,0.4391786161455913
Restaurant Nordbo,amenity,55.6695046,12.5736723,0.447499734597344
Københavns Politi Hittegodskontor,amenity,55.6702299,12.571637,0.5162378765361875
Jade,amenity,55.673828,12.5726203,0.45877565816734117
,amenity,55.6692584,12.5726363,0.5157528547509983
Københavns Rådhus,amenity,55.675290583735425,12.570270994664602,0.6677164712379682
Københavns Politigård,amenity,55.670703737551236,12.572290551021617,0.4589303654693786
Ny Carlsberg Glyptotek,tourism,55.672535022451626,12.57196274544307,0.4580639227165973
Nationalmuseet,tourism,55.6746579492505,12.574714222386927,0.405252155786758
,leisure,55.676582486150686,12.584128929985933,0.5935266033207226
Thorvaldsens Museum,tourism,55.676748452576554,12.578399899100784,0.5265166295004707
Det Kongelige Bibliotek,amenity,55.673759169628205,12.582488613291176,0.28228845837172684
Christianshavns Vold,leisure,55.67326822723817,12.598509309971076,1.2232088416328943
Scandic Spectrum Hotel,tourism,55.66956667626314,12.573584391101438,0.4475181228106684
Børsen,tourism,55.67539822243588,12.584533903528104,0.5027875314383946
Copenhagen Marriott Hotel,tourism,55.66854187637271,12.57371240599129,0.5201216785844446
Krigsmuseet,tourism,55.67426156822196,12.580306967461558,0.2570753422669714
Det Kongelige Biblioteks Have,leisure,55.6746431784501,12.581297131263183,0.3186571447699327
Børsen,historic,55.6756183970759,12.58359424285528,0.48524616514099644
Enveloppeparken,leisure,55.66826716856443,12.592272448808645,0.9241854978845848
Christian 4.s Bryghus,historic,55.673199137008936,12.579793412396759,0.1344671002319733
Danhostel Copenhagen City,tourism,55.67096360240963,12.576524483521085,0.2061708426675227
Christiansborg Slot,tourism,55.67571620539782,12.579053022805725,0.40932879146754797
Christians Kirke,amenity,55.67235336335969,12.587168040961359,0.5031779149812168
,amenity,55.67025975645075,12.576484398147844,0.26132595858350377
,amenity,55.669061441285926,12.571456200088392,0.5889174285511843
,amenity,55.66696101171804,12.57026400820382,0.7970525064916257
Glyptotekshaven,leisure,55.672102726530184,12.571232335346675,0.5007508367354493
,amenity,55.67017001078814,12.587069354088682,0.5377380250348505
Færøsk Pakhus,historic,55.67355395,12.5790074,0.16889292211390575
,amenity,55.6734929911542,12.573445167505195,0.395990507907343
Arken,tourism,55.66962645022694,12.579323663255192,0.2689015995278063
,amenity,55.673007150000004,12.5814643,0.17904674526812436
Nobis Hotel Copenhagen,tourism,55.67239483804071,12.573490206740814,0.36079948824133473
Hotel Danmark,tourism,55.674707918665746,12.573028425081006,0.48835697237438613
Motel One Copenhagen,tourism,55.675282127406255,12.5727006273307,0.5449455288079675
,tourism,55.675838816541386,12.572861924557653,0.5808257686018294
,amenity,55.66924796772999,12.579924323215991,0.31432259147744007
Hovedbrandstationen,amenity,55.67464655426552,12.571528701438815,0.5626259383286512
Københavns Museum,tourism,55.67437503491167,12.572495567414776,0.49494782644348656
,leisure,55.67033604407718,12.587222995290757,0.5398913351270946
,amenity,55.66838121635122,12.578462843058997,0.4099712978202677
,leisure,55.66870928101342,12.578809924359119,0.3716546734312204
,leisure,55.66880634700106,12.578604480740182,0.36195765040883804
Holmens Kirke,amenity,55.676608270825376,12.583570758577745,0.5784409415883763
,leisure,55.66816374118473,12.577866476659409,0.43958424986977584
,leisure,55.6681014945803,12.577995156287717,0.44495134283764226
,leisure,55.66836024644387,12.577402853520379,0.4248967064959994
,leisure,55.66854729999999,12.577636550000001,0.4010152837109359
Vartov Valgmenighedskirke,amenity,55.67554823538114,12.572587270232955,0.5701778973521656
,amenity,55.66944137557611,12.57940764343325,0.2896992430240939
Kajakpolo Islands Brygge,leisure,55.66754155886749,12.576293462691131,0.5330247461269684
,amenity,55.670252252136315,12.571320650713938,0.5336857496186165
,leisure,55.67332355231294,12.58065199318396,0.16990157112555554
GoBoat,amenity,55.66911687645543,12.578541073636867,0.3280558680587763
Christiansborg Ridebane,leisure,55.675307281110555,12.577899807743927,0.3726599550745306
Tivoli,tourism,55.67349351495919,12.568534131755044,0.689702717352302
,leisure,55.67318034007522,12.573028374674786,0.4079325714394813
,amenity,55.66723872669356,12.58509933816201,0.6512039633413245
,amenity,55.667696460483654,12.585893141259607,0.6417261213544853
,amenity,55.66744794879693,12.58689612977973,0.7046731231911957
,amenity,55.6760791940508,12.58581242900966,0.6130162101858327
Kalvebod Bølge,tourism,55.66857857416798,12.574848382601836,0.47243600904539973
,leisure,55.66756723547889,12.580030957205134,0.5008371554476965
,leisure,55.66770013482334,12.58033838422341,0.4886099829380202
,leisure,55.667466700000006,12.5801828,0.5130445331203806
,amenity,55.67525981221087,12.584428674784498,0.48693260226324475
,amenity,55.67549781064591,12.583267402458013,0.4625739616947477
,amenity,55.675402863675,12.583104378667345,0.44809731046357937
,amenity,55.67527705955618,12.58362867594423,0.4558915541364756
,amenity,55.675015830446476,12.584601552706959,0.4750346471675103
,amenity,55.67098429999999,12.582892949999998,0.2609807437186261
,leisure,55.670855543849434,12.585177291868328,0.3991531788483167
,amenity,55.67120843057614,12.583286342787368,0.2738818359935472
Havneparken,leisure,55.66590104065694,12.574864187124055,0.7357488742294878
,amenity,55.66822623666604,12.572893981672742,0.5807680998794041
,amenity,55.67602801897734,12.579889548005985,0.446129753707667
,amenity,55.67570183509768,12.578933271778757,0.4079581384763414
,amenity,55.672975300000004,12.581806750000002,0.19477579953684165
,amenity,55.67315440000001,12.580718449999999,0.1569313835176176
,amenity,55.67290850000001,12.58165505,0.18273776307328576
,amenity,55.67292139999999,12.5817595,0.18908847528461803
,amenity,55.67027675194125,12.586234254518173,0.4847807121720357
,leisure,55.672631575144926,12.586880655463133,0.48834121229572997
,leisure,55.675691379535664,12.578300955720872,0.41030549338137734
,leisure,55.675367029917716,12.578671422558905,0.3717971091918108
,amenity,55.674778103625286,12.571236795417223,0.5859218830210178
Fatamorgana,tourism,55.67343980159404,12.571522115204752,0.5069917169474083
,amenity,55.67086671737427,12.584701823131363,0.37060879623815185
,amenity,55.668091168217565,12.579215196836582,0.4397049200054773
,amenity,55.66826006743515,12.579261434883941,0.4209214910078769
,amenity,55.67374333484935,12.57875059431519,0.19159273069791655
,amenity,55.67140975,12.578593550000003,0.0796270074724936
,amenity,55.67163604748306,12.579069602833997,0.04566387418606224
,amenity,55.67136844954987,12.577794434955086,0.11536983927997443
,amenity,55.67139233753194,12.577832318835716,0.11183157675555452
,amenity,55.67141429529615,12.577871189134253,0.10838601863996704
,amenity,55.671439412422416,12.577911756686696,0.10463401960665432
,amenity,55.67146267166856,12.57795095810623,0.10108247581848943
,amenity,55.67148548595976,12.577989275230944,0.09760717707770247
,amenity,55.67150924110647,12.5780279098483,0.09405243035051088
,amenity,55.671532666461005,12.578066757195263,0.0905131245155529
,amenity,55.6715557293956,12.578105456950775,0.08700900517577549
,amenity,55.67157878082371,12.578143768978329,0.08352782185559639
,amenity,55.67160201194175,12.578182587508511,0.08001267067752667
,amenity,55.671625582318626,12.578221620726731,0.07646784624668335
,amenity,55.67149550981995,12.578005342182617,0.09611834840952296
,amenity,55.67168275,12.579038850000002,0.040951538892063814
,amenity,55.67219335488991,12.57787424397645,0.08452457855246881
,amenity,55.67211535027791,12.578151907215892,0.06585255001392375
,amenity,55.668434582445066,12.579605607962732,0.40231821843059146
,amenity,55.66836743439548,12.579581722099968,0.4096855379180509
,amenity,55.67534744690554,12.580164175218545,0.3732477640110561
,amenity,55.675664837201204,12.580888228545549,0.4174236692165556
Kalvebod Bølge Badezone,leisure,55.66893812956036,12.575779794410296,0.4066342599838171
Kalvebod Bølge,leisure,55.66789559999208,12.573588866596838,0.5806720832732308
,tourism,55.67205301075486,12.578271995420897,0.05778400837561059
,amenity,55.67577674917447,12.57552940991601,0.4754845015185087
,leisure,55.66866900914514,12.57757571619319,0.388869809354581
,leisure,55.66873397674361,12.577865692769837,0.3774490461214286
,amenity,55.66832313987344,12.577725815946094,0.42400715785473764
,leisure,55.66840200934711,12.57783098929653,0.41402292774456345
,leisure,55.66848590000001,12.577940600000002,0.4034884491669676
,leisure,55.668150665391806,12.579284850247632,0.43311895587786253
,amenity,55.67502186873792,12.571419985672101,0.5909155376150419
,leisure,55.66940616967284,12.57611335909044,0.3514275417396638
,tourism,55.67611875511429,12.577171465690563,0.4714844024766112
,amenity,55.673378043232425,12.573325961688013,0.39788431592378876
,amenity,55.67198538009106,12.576954893938193,0.1407733029548293
,amenity,55.67007959480735,12.586970731016267,0.5360431468227067
,amenity,55.6723821596989,12.578688954177368,0.04940881507425075
,amenity,55.66877240000001,12.571734899999997,0.5936731340861665
,amenity,55.670188669593564,12.574028756934894,0.3846779640631673
,amenity,55.67211493694374,12.577122800117655,0.13033832631201006
,amenity,55.67206725908001,12.577047379233003,0.13485306127571128
,amenity,55.67204266634487,12.577081398780543,0.13267989614176923
,amenity,55.67209029050787,12.577156822229473,0.12805399369264625
,amenity,55.67206652634668,12.577119370310022,0.13032268322592297
,amenity,55.67209099781647,12.577085073379079,0.13256766246966617
,amenity,55.67211425739962,12.577196412219928,0.12571140384063886
,amenity,55.67201902272144,12.577044226700897,0.13503976077810864
BLOX Legeplads,leisure,55.67218011491455,12.578478887095592,0.04737233952441059
,leisure,55.673549189569535,12.582930938810968,0.2891593010346649
,leisure,55.67331790716271,12.582304564566067,0.24212990778582275
,leisure,55.67326940833878,12.580497540345167,0.15964755231410688
,amenity,55.6734923,12.581514799999999,0.21799283108533907
,leisure,55.67255745601246,12.578164852557899,0.08645216329584712
,leisure,55.672792662931265,12.578434663294944,0.09629175928115248
,amenity,55.67589668634964,12.57534591339485,0.49277219893107976
Dyppezone Kalvebod Bølge,leisure,55.66894139062794,12.575595757860587,0.41255866209558184
Fritløbsområde Christianshavn Vold,leisure,55.6694527526335,12.58504266578884,0.46756751977017375
Legepladsen på Christians Brygge,leisure,55.6711299146043,12.578138152218116,0.12107479212546537
,amenity,55.66849181014619,12.578916376209177,0.3954715359627816
,amenity,55.672797996435975,12.575579841354283,0.24230626236097763
